Application ID,Course Category,Course Type,Course Code,Course Name,Course Intake No,Course Start Date,Course End Date,Course Intake Status,School,Branch,Application Status,RegDate
NYP-SI7062-240027-00008,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240027,2024-10-15,2024-10-15,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-03
NYP-SI7062-240027-00009,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240027,2024-10-15,2024-10-15,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-05
NYP-SI7062-240027-00010,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240027,2024-10-15,2024-10-15,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-11
NYP-SI7062-240027-00011,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240027,2024-10-15,2024-10-15,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-11
NYP-SI7062-240027-00012,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240027,2024-10-15,2024-10-15,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-11
NYP-SI7062-240029-00001,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-14
NYP-SI7062-240029-00002,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-15
NYP-SI7062-240029-00003,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-15
NYP-SI7062-240029-00004,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-15
NYP-SI7062-240029-00005,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-16
NYP-SI7062-240029-00006,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-18
NYP-SI7062-240029-00007,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-18
NYP-SI7062-240029-00008,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-18
NYP-SI7062-240029-00009,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-19
NYP-SI7062-240029-00010,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-22
NYP-SI7062-240029-00011,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240029,2024-10-29,2024-10-29,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-23
NYP-SI7062-240030-00001,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-01
NYP-SI7062-240030-00002,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-11-05
NYP-SI7062-240030-00003,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-05
NYP-SI7062-240030-00004,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-08
NYP-SI7062-240030-00006,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-11
NYP-SI7062-240030-00007,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-13
NYP-SI7062-240030-00008,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-13
NYP-SI7062-240030-00010,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-14
NYP-SI7062-240030-00011,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-14
NYP-SI7062-240030-00012,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-14
NYP-SI7062-240030-00013,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-14
NYP-SI7062-240030-00014,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240030,2024-11-20,2024-11-20,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-15
NYP-SI7062-240031-00001,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-11-15
NYP-SI7062-240031-00002,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-15
NYP-SI7062-240031-00003,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-26
NYP-SI7062-240031-00004,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-26
NYP-SI7062-240031-00005,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-28
NYP-SI7062-240031-00006,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-SI7062-240031-00007,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-SI7062-240031-00008,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-SI7062-240031-00009,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-04
NYP-SI7062-240031-00010,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-06
NYP-SI7062-240031-00011,(CC) Certifiable Courses,(SFDW) SkillsFuture Digital Workplace,NYP-SI7062,Digitalisation for Retail: Skillsfuture for Digital Workplace 2.0 [Classroom Facilitated],NYP-SI7062-240031,2024-12-11,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-06
NYP-SI7071_001-240005-00005,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240005,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-01
NYP-SI7071_001-240005-00006,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240005,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00040,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00041,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00042,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00043,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00044,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-02
NYP-SI7071_001-240006-00045,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7071_001-240006-00046,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-03
NYP-SI7071_001-240006-00047,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-03
NYP-SI7071_001-240006-00048,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7071_001,Engage Customers Through Social Media [Classroom Facilitated],NYP-SI7071_001-240006,2024-10-07,2024-10-07,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-06
NYP-SI7072_001-240005-00009,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240005,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-13
NYP-SI7072_001-240005-00010,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240005,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-01
NYP-SI7072_001-240005-00011,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240005,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-04
NYP-SI7072_001-240005-00012,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240005,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-07
NYP-SI7072_001-240005-00013,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240005,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Cancelled,2024-10-13
NYP-SI7072_001-240006-00041,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7072_001-240006-00042,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7072_001-240006-00043,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7072_001-240006-00044,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7072_001-240006-00045,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
NYP-SI7072_001-240006-00046,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-SI7072_001,Tapping into the Power of Instagram for Selling [Classroom Facilitated],NYP-SI7072_001-240006,2024-10-14,2024-10-14,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-10-02
