Date,Page path and screen class,Campaign Name for UTM,Views,Total users,Sessions,Average session duration
3/15/2025,/l_adult-learner/course-detail/NYP-CL1082/overview-of-sustainable-and-renewable-energy-technologies-for-a-smart-city,(direct),1,1,1,0.110348
3/15/2025,/l_adult-learner/course-detail/NYP-CL1082/overview-of-sustainable-and-renewable-energy-technologies-for-a-smart-city,(organic),1,1,1,20.571546
3/15/2025,/l_adult-learner/course-detail/NYP-CL1249/good-manufacturing-practices-gmp-what-you-need-to-know,(direct),1,1,1,0.001036
3/15/2025,/l_adult-learner/course-detail/NYP-CL1249/good-manufacturing-practices-gmp-what-you-need-to-know,(organic),2,1,1,30.692621
3/15/2025,/l_adult-learner/course-detail/NYP-CL1300/understanding-the-immune-system-and-how-medication-interacts-with-it-synchronous-elearning,1.20E+17,1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-CL1301/right-food-with-right-medicine-for-diabetes-and-heart-patients,(organic),1,1,1,189.233667
3/15/2025,/l_adult-learner/course-detail/NYP-CL1301/right-food-with-right-medicine-for-diabetes-and-heart-patients,cet-q1-2025#personal-development,1,1,1,11.749709
3/15/2025,/l_adult-learner/course-detail/NYP-CL1367/audit-management-i-synchronous-and-asynchronous,(organic),1,1,1,6.420515
3/15/2025,/l_adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,(not set),1,1,1,73.010837
3/15/2025,/l_adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,(referral),1,1,1,5.108827
3/15/2025,/l_adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,cet-q1-2025,1,1,1,84.612041
3/15/2025,/l_adult-learner/course-detail/NYP-CL231002M01/carbon-accounting-and-management,(organic),3,1,1,92.539162
3/15/2025,/l_adult-learner/course-detail/NYP-CL231002M01/carbon-accounting-and-management,cet-q1-2025#sustainability,1,1,2,3.999488
3/15/2025,/l_adult-learner/course-detail/NYP-CL231003M01/pharmacy-technician-entry-to-practice-framework-pt-etp-train-the-trainer-workshop,cet-q1-2025,3,1,2,870.0709865
3/15/2025,/l_adult-learner/course-detail/NYP-CL240005/food-safety-and-cold-chain-management,1.20E+17,1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-CL240006/food-microbiology-with-environmental-insights,cet-q1-2025,1,1,1,5.557018
3/15/2025,/l_adult-learner/course-detail/NYP-CL240007/science-behind-sourdough-bread,cet-q1-2025,1,1,1,12.543152
3/15/2025,/l_adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,(organic),3,1,1,273.933536
3/15/2025,/l_adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,cet-q1-2025,1,1,1,4.88102
3/15/2025,/l_adult-learner/course-detail/NYP-CLBP01/work-study-post-diploma-advanced-diploma-in-pharmaceutical-sciences,(organic),2,1,1,301.361005
3/15/2025,/l_adult-learner/course-detail/NYP-CLSP05/specialist-diploma-in-energy-and-environmental-management-for-process-industry,(direct),1,1,1,1.80266
3/15/2025,/l_adult-learner/course-detail/NYP-CLSP05/specialist-diploma-in-energy-and-environmental-management-for-process-industry,cet-q1-2025,1,1,1,55.469188
3/15/2025,/l_adult-learner/course-detail/NYP-CLSP06/specialist-diploma-in-nutrition-science,cet-q1-2025,1,1,1,38.423851
3/15/2025,/l_adult-learner/course-detail/NYP-CX1107/aerial-drone-photography,(direct),1,1,1,79.237486
3/15/2025,/l_adult-learner/course-detail/NYP-CX1107/aerial-drone-photography,(organic),1,1,1,35.057914
3/15/2025,/l_adult-learner/course-detail/NYP-CX1258/bim-revit-for-architecture-level-1,(direct),1,1,1,0.000659
3/15/2025,/l_adult-learner/course-detail/NYP-CX1258/bim-revit-for-architecture-level-1,(organic),1,1,1,480.839207
3/15/2025,/l_adult-learner/course-detail/NYP-CX1258/bim-revit-for-architecture-level-1,(referral),1,1,1,6.361043
3/15/2025,/l_adult-learner/course-detail/NYP-CX1259/bim-revit-for-architecture-level-2,(direct),1,1,1,0.70449
3/15/2025,/l_adult-learner/course-detail/NYP-CX1259/bim-revit-for-architecture-level-2,(organic),1,1,1,489.127006
3/15/2025,/l_adult-learner/course-detail/NYP-CX1306/video-editing-made-easy-with-smartphone,(direct),1,1,1,0.896489
3/15/2025,/l_adult-learner/course-detail/NYP-CX1331/storytelling-using-smartphone-photography,2025S1-sbm-acet,1,1,1,9.930566
3/15/2025,/l_adult-learner/course-detail/NYP-CX1497/blender-for-beginners,(direct),1,1,1,1.02299
3/15/2025,/l_adult-learner/course-detail/NYP-CX1497/blender-for-beginners,cet-q1-2025,1,1,1,2.09047
3/15/2025,/l_adult-learner/course-detail/NYP-CX1529/circular-design-and-business-modelling-masterclass,(direct),1,1,1,3.052035
3/15/2025,/l_adult-learner/course-detail/NYP-CX1541/digital-sculpting-in-blender,(direct),1,1,1,0.291814
3/15/2025,/l_adult-learner/course-detail/NYP-CX235005/ai-powered-content-creation,(direct),1,1,1,0.121675
3/15/2025,/l_adult-learner/course-detail/NYP-CX241001/digital-photography-for-working-professionals,(direct),1,1,1,1.201807
3/15/2025,/l_adult-learner/course-detail/NYP-CX241002/user-experience-for-everyone,(direct),1,1,1,0.35148
3/15/2025,/l_adult-learner/course-detail/NYP-CX241003/storytelling-using-generative-artificial-intelligence,(organic),2,1,2,9.4267815
3/15/2025,/l_adult-learner/course-detail/NYP-CX241003/storytelling-using-generative-artificial-intelligence,oh2025,1,1,1,15.098784
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP05/work-study-post-diploma-specialist-diploma-in-digital-media-production,(organic),1,1,1,2.707982
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP05/work-study-post-diploma-specialist-diploma-in-digital-media-production,(referral),1,1,1,24.369495
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,cet-q1-2025,1,1,1,123.212592
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP07/work-study-post-diploma-programme-specialist-diploma-in-user-experience-design-and-management,(organic),1,1,1,51.994055
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP07/work-study-post-diploma-programme-specialist-diploma-in-user-experience-design-and-management,(referral),1,1,1,12.613808
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP07/work-study-post-diploma-programme-specialist-diploma-in-user-experience-design-and-management,cet-q1-2025#personal-development,1,1,1,0.852996
3/15/2025,/l_adult-learner/course-detail/NYP-DXEP09/work-study-post-diploma-specialist-diploma-in-spatial-design,cet-q1-2025,3,1,1,1310.486256
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,cet-q1-2025,1,1,1,25.850451
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,(direct),1,1,1,3.382086
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,(not set),1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP03/specialist-diploma-in-service-experience-design-and-innovation,cet-q1-2025,1,1,1,21.394243
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP04/specialist-diploma-in-augmented-reality-and-virtual-reality,(organic),1,1,1,10.575684
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP05/specialist-diploma-in-digital-media-production,cet-q1-2025,1,1,1,61.710144
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP06/specialist-diploma-in-digital-content-creation-for-e-commerce,(not set),1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP06/specialist-diploma-in-digital-content-creation-for-e-commerce,cet-q1-2025,1,1,1,3.636889
3/15/2025,/l_adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,(direct),1,1,1,0.060669
3/15/2025,/l_adult-learner/course-detail/NYP-EG101W/manage-manufacturing-productivity-improvement,(organic),1,1,1,233.808602
3/15/2025,/l_adult-learner/course-detail/NYP-EG122W/apply-advanced-cnc-machining,(organic),1,1,1,85.490715
3/15/2025,/l_adult-learner/course-detail/NYP-EG203W/apply-advanced-manufacturing-technology-and-process,(direct),1,1,1,0.000624
3/15/2025,/l_adult-learner/course-detail/NYP-EG203W/apply-advanced-manufacturing-technology-and-process,(organic),2,1,1,207.86204
3/15/2025,/l_adult-learner/course-detail/NYP-EG204W/apply-pedagogy-methodology-for-the-workplace-part-1,(direct),1,1,1,2.384452
3/15/2025,/l_adult-learner/course-detail/NYP-EG206W/manage-shopfloor-monitoring-and-process,(organic),1,1,1,107.236823
3/15/2025,/l_adult-learner/course-detail/NYP-EGDP05/diploma-in-engineering-mechatronics,(not set),1,1,1,75.819576
3/15/2025,/l_adult-learner/course-detail/NYP-EGDP07/diploma-in-engineering-public-transport-operations,(organic),3,1,1,80.010605
3/15/2025,/l_adult-learner/course-detail/NYP-EGDP07/diploma-in-engineering-public-transport-operations,cet-q1-2025#personal-development,1,1,1,0.970085
3/15/2025,/l_adult-learner/course-detail/NYP-EGEP04/work-study-post-diploma-specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(direct),1,1,1,39.676397
3/15/2025,/l_adult-learner/course-detail/NYP-EGEP06/work-study-post-diploma-specialist-diploma-in-robotics-and-automation-systems-design,(not set),1,1,1,12.648032
3/15/2025,/l_adult-learner/course-detail/NYP-EGEP06/work-study-post-diploma-specialist-diploma-in-robotics-and-automation-systems-design,(organic),1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-EGEP06/work-study-post-diploma-specialist-diploma-in-robotics-and-automation-systems-design,(referral),1,1,1,7.293036
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP13/specialist-diploma-in-cloud-computing-and-intelligent-services-management,(organic),0,1,1,0.504028
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP14/specialist-diploma-in-edge-intelligence-and-embedded-systems,(direct),1,1,1,2.730102
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP14/specialist-diploma-in-edge-intelligence-and-embedded-systems,(organic),1,1,1,18.093272
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP15/specialist-diploma-in-cloud-security-and-iot-cloud-services,(organic),1,1,1,161.529986
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP19/specialist-diploma-in-robotics-and-automation-systems-design,(direct),1,1,1,0.338525
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP19/specialist-diploma-in-robotics-and-automation-systems-design,(organic),1,1,1,202.056746
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,(direct),1,1,1,0.094983
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP21/specialist-diploma-in-carbon-management-for-sustainability-reporting,cet-q1-2025#sustainability,1,1,1,29.997441
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,(direct),1,1,1,5.14641
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,(organic),1,1,1,116.327319
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,cet-q1-2025,1,1,1,12.397483
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,(direct),1,1,1,1.57095
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,(organic),1,1,1,38.469679
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,cet-q1-2025,1,1,1,3.927783
3/15/2025,/l_adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,cet-q1-2025#sustainability,1,1,1,10.390592
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA1/post-diploma-certificate-in-gxp-of-operations-management-part-of-specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(direct),1,1,1,10.338821
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA1/post-diploma-certificate-in-gxp-of-operations-management-part-of-specialist-diploma-in-biomedical-and-pharmaceutical-engineering,(organic),1,1,1,38.997168
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA4/post-diploma-certificate-in-sustainability-reporting-and-esg-data-management-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,(not set),1,1,1,103.719198
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA4/post-diploma-certificate-in-sustainability-reporting-and-esg-data-management-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,(organic),1,1,1,55.521515
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA4/post-diploma-certificate-in-sustainability-reporting-and-esg-data-management-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,cet-q1-2025#sustainability,2,1,1,25.3358
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA5/post-diploma-certificate-in-materials-sustainability-and-governance-part-of-specialist-diploma-in-sustainable-materials-management,cet-q1-2025,1,1,1,8.066609
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA6/post-diploma-certificate-in-iot-implementation-for-sustainability-solutioning-part-of-specialist-diploma-in-iot-for-sustainable-solutioning,(organic),1,1,1,20.146628
3/15/2025,/l_adult-learner/course-detail/NYP-EGSPA6/post-diploma-certificate-in-iot-implementation-for-sustainability-solutioning-part-of-specialist-diploma-in-iot-for-sustainable-solutioning,cet-q1-2025,1,1,1,19.538839
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF21/advanced-diploma-in-nursing-midwifery,(organic),1,1,1,23.797124
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF26/advanced-diploma-in-nursing-neuroscience,(direct),1,1,1,0.426972
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF29/advanced-diploma-in-nursing-medical-surgical,(organic),1,1,1,10.908046
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF31/advanced-diploma-in-nursing-nephro-urology,(organic),2,1,1,110.680494
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF32/advanced-diploma-in-nursing-community-health,cet-q1-2025,1,1,1,448.205724
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF35/advanced-diploma-in-nursing-palliative-care,(direct),1,1,1,0.101746
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF35/advanced-diploma-in-nursing-palliative-care,(organic),1,1,1,31.475368
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF40/advanced-diploma-in-nursing-emergency-adem1,(organic),1,1,1,16.398488
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF40/advanced-diploma-in-nursing-emergency-adem1,cet-q1-2025,3,1,1,22.160172
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF42/advanced-diploma-in-nursing-medical-surgical-adms1,cet-q1-2025,1,1,1,34.096636
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,(organic),1,1,1,29.021389
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,(direct),1,1,1,0
3/15/2025,/l_adult-learner/course-detail/NYP-HSAF48/advanced-diploma-in-nursing-orthopaedics-adod1,cet-q1-2025,1,1,1,17.985198
3/15/2025,/l_adult-learner/course-detail/NYP-HSCP07/certificate-in-bridging-studies-for-enrolled-nurse,cet-q1-2025,1,1,1,25.151138
3/15/2025,/l_adult-learner/course-detail/NYP-HSDP01/diploma-in-health-sciences-paramedicine,(not set),2,1,1,181.112252
3/15/2025,/l_adult-learner/course-detail/NYP-HSSP14/specialist-diploma-in-clinical-education,cet-q1-2025,1,1,1,88.836788
3/15/2025,/l_adult-learner/course-detail/NYP-HSSP15/specialist-diploma-in-nursing-ear-nose-and-throat,(direct),1,1,1,2.866846
3/15/2025,/l_adult-learner/course-detail/NYP-HSSP15/specialist-diploma-in-nursing-ear-nose-and-throat,cet-q1-2025,1,1,1,0.93939
3/15/2025,/l_adult-learner/course-detail/NYP-ITEP02/work-study-post-diploma-specialist-diploma-in-agile-solutioning-and-devsecops,(organic),1,1,1,36.057191
3/15/2025,/l_adult-learner/course-detail/NYP-ITEP02/work-study-post-diploma-specialist-diploma-in-agile-solutioning-and-devsecops,(referral),1,1,1,345.595692
3/15/2025,/l_adult-learner/course-detail/NYP-ITEP02/work-study-post-diploma-specialist-diploma-in-agile-solutioning-and-devsecops,cet-q1-2025,1,1,1,3.290395
3/15/2025,/l_adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,(organic),1,1,1,386.210178
3/15/2025,/l_adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,2024S2-sbm-acet,1,1,1,2.031137
3/15/2025,/l_adult-learner/course-detail/NYP-ITLP01/work-study-certificate-leading-to-diploma-in-infocomm-and-digital-media-it-network-and-system-administration-dinsa2,cet-q1-2025,1,1,1,7.554512
3/15/2025,/l_adult-learner/course-detail/NYP-ITSP09/specialist-diploma-in-business-and-big-data-analytics,(direct),1,1,1,0.145335
3/15/2025,/l_adult-learner/course-detail/NYP-ITSP12/specialist-diploma-in-applied-artificial-intelligence-pcm,(not set),1,1,1,264.111246
3/15/2025,/l_adult-learner/course-detail/NYP-ITSP13/specialist-diploma-in-cybersecurity-pcm,cet-q1-2025#cybersecurity,1,1,1,0.471583
3/15/2025,/l_adult-learner/course-detail/NYP-ITSP13/specialist-diploma-in-cybersecurity-pcm,cet-q1-2025#personal-development,1,1,1,1.271912
3/15/2025,/l_adult-learner/course-detail/NYP-ITSPA1/post-diploma-certificate-in-business-analytics-part-of-specialist-diploma-in-business-and-big-data-analytics,cet-q1-2025#cybersecurity,1,1,1,25.366283
3/15/2025,/l_adult-learner/course-detail/NYP-ITSPA2/post-diploma-certificate-in-applied-data-science-part-of-specialist-diploma-in-business-and-big-data-analytics,cet-q1-2025,1,1,1,137.401021
3/15/2025,/l_adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,(organic),1,1,1,109.176588
3/15/2025,/l_adult-learner/course-detail/NYP-JC1A20/mentoring-for-the-workplace,(not set),1,1,1,3.355089
3/15/2025,/l_adult-learner/course-detail/NYP-JC1A21/coaching-for-the-workplace,(organic),1,1,1,58.763597
