# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20250101-20250430
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
/adult-learner/course-detail/NYP-CE1535/build-mobile-apps-with-no-code-platform,44,20,44,13,54,46,1.173913043478261,118.14858813043479,0.08695652173913043,28,44,20,44,13,54,46,1.173913043478261,118.14858813043479,0.08695652173913043,28
/adult-learner/course-detail/NYP-CL1299/sanitisation-technology-and-the-management-of-infectious-disease-threat-synchronous-elearning,44,2,44,3,44,47,0.9361702127659575,16.488143872340427,0,6,44,2,44,3,44,47,0.9361702127659575,16.488143872340427,0,6
/adult-learner/course-detail/NYP-CL240006/food-microbiology-with-environmental-insights,44,11,44,15,47,50,0.94,50.79021756,0.1,19,44,11,44,15,47,50,0.94,50.79021756,0.1,19
/adult-learner/course-detail/NYP-SI4024_036/tiktok-shop-optimise-your-social-media-marketing-engagement-and-boost-your-sales-classroom-facilitated-asynchronous-e-learning,43,3,43,10,47,48,0.9791666666666666,24.817746645833335,0.041666666666666664,14,43,3,43,10,47,48,0.9791666666666666,24.817746645833335,0.041666666666666664,14
/adult-learner/course-detail/NYP-SI4069_002/digital-commerce-and-marketing-digital-transformation-of-your-business-to-maximise-success-classroom-facilitated-practical-training-asynchronous-e-learning,43,3,43,5,50,43,1.1627906976744187,32.28171741860465,0,7,43,3,43,5,50,43,1.1627906976744187,32.28171741860465,0,7
/adult-learner/course-detail/NYP-SI4025_017/digital-entrepreneurship-in-the-era-of-cross-border-e-commerce-mastering-selling-strategies-on-amazoncom-classroom-facilitated,42,10,42,8,60,57,1.0526315789473684,39.66497135087719,0.15789473684210525,24,42,10,42,8,60,57,1.0526315789473684,39.66497135087719,0.15789473684210525,24
/adult-learner/course-detail/NYP-SI4046_002/jumpstart-your-online-business-part-2,42,6,42,1,42,43,0.9767441860465116,12.977502883720929,0.06976744186046512,4,42,6,42,1,42,43,0.9767441860465116,12.977502883720929,0.06976744186046512,4
/adult-learner/course-detail/NYP-CI245019/ms-project-training,41,4,41,2,42,41,1.024390243902439,6.869074292682927,0,4,41,4,41,2,42,41,1.024390243902439,6.869074292682927,0,4
/adult-learner/course-detail/NYP-CI5834/data-analytics-workshop,41,5,41,12,46,42,1.0952380952380953,58.77738752380952,0.023809523809523808,7,41,5,41,12,46,42,1.0952380952380953,58.77738752380952,0.023809523809523808,7
/adult-learner/course-detail/NYP-CK2017/delivering-successful-presentations,41,9,41,12,49,46,1.065217391304348,156.52458093478262,0.08695652173913043,12,41,9,41,12,49,46,1.065217391304348,156.52458093478262,0.08695652173913043,12
/adult-learner/course-detail/NYP-SI4052_002/casetrust-accreditation-scheme-for-e-commerce-business-individual-training-2-classroom-facilitated-practical-training,41,5,41,2,42,44,0.9545454545454546,23.07885852272727,0.13636363636363635,12,41,5,41,2,42,44,0.9545454545454546,23.07885852272727,0.13636363636363635,12
/adult-learner/course-detail/NYP-CI1368/data-science-for-power-users,40,12,40,14,60,48,1.25,176.5972564791667,0.10416666666666667,25,40,12,40,14,60,48,1.25,176.5972564791667,0.10416666666666667,25
/adult-learner/course-detail/NYP-EG204W/apply-pedagogy-methodology-for-the-workplace-part-1,40,4,40,8,40,43,0.9302325581395349,8.549067720930232,0.046511627906976744,8,40,4,40,8,40,43,0.9302325581395349,8.549067720930232,0.046511627906976744,8
/adult-learner/course-detail/NYP-WSQV01_001/service-excellence-sf-associate,40,0,40,11,43,41,1.048780487804878,39.28842848780487,0,9,40,0,40,11,43,41,1.048780487804878,39.28842848780487,0,9
/adult-learner/course-detail/NYP-WSQV03_012/productivity-improvement-sf-manager,40,3,40,9,43,43,1,32.40683946511628,0,10,40,3,40,9,43,43,1,32.40683946511628,0,10
/adult-learner/course-detail/NYP-CE1231/coding-for-beginners,39,16,39,15,43,44,0.9772727272727273,85.68601563636363,0.1590909090909091,28,39,16,39,15,43,44,0.9772727272727273,85.68601563636363,0.1590909090909091,28
/adult-learner/course-detail/NYP-CI245009/full-stack-application-development,39,2,39,9,50,50,1,69.054755,0.14,20,39,2,39,9,50,50,1,69.054755,0.14,20
/adult-learner/course-detail/NYP-SI4066_001/tiktok-influencer-and-content-marketing-strategies-to-drive-sales-classroom-facilitated-asynchronous-e-learning,39,7,39,8,44,44,1,47.01514420454544,0.06818181818181818,14,39,7,39,8,44,44,1,47.01514420454544,0.06818181818181818,14
/adult-learner/course-detail/NYP-CB1038/machine-learning-in-finance,38,6,38,11,42,42,1,107.8040657142857,0.07142857142857142,17,38,6,38,11,42,42,1,107.8040657142857,0.07142857142857142,17
/adult-learner/course-detail/NYP-CB231012/crafting-your-digital-stories,36,4,35,12,41,37,1.1081081081081081,122.23039086486487,0.05405405405405406,14,36,4,35,12,41,37,1.1081081081081081,122.23039086486487,0.05405405405405406,14
/adult-learner/course-detail/NYP-CB0408/growing-wealth,35,1,35,10,37,37,1,125.53506943243242,0.02702702702702703,3,35,1,35,10,37,37,1,125.53506943243242,0.02702702702702703,3
/adult-learner/course-detail/NYP-CE1380/deep-dive-into-3d-printing-classroom-and-synchronous,35,5,34,14,44,40,1.1,172.071306925,0.075,12,35,5,34,14,44,40,1.1,172.071306925,0.075,12
/adult-learner/course-detail/NYP-SI4024_029/design-thinking-for-innovation-and-business-growth-classroom-facilitated-asynchronous-e-learning,35,8,35,0,35,35,1,2.2047087999999997,0.17142857142857143,13,35,8,35,0,35,35,1,2.2047087999999997,0.17142857142857143,13
/adult-learner/course-detail/NYP-WSCP62_001/critical-thinking-and-problem-solving-part-of-sctp,35,3,35,3,39,38,1.0263157894736843,59.7026745,0,8,35,3,35,3,39,38,1.0263157894736843,59.7026745,0,8
/adult-learner/course-detail/NYP-SI4025_009/start-your-business-at-no-cost-using-affiliate-marketing-classroom-facilitated-asynchronous-e-learning,34,20,33,2,37,37,1,38.89181716216216,0.21621621621621623,12,34,20,33,2,37,37,1,38.89181716216216,0.21621621621621623,12
/adult-learner/course-detail/NYP-WSQA04_007/service-coaching-sf-supervisor,34,2,34,3,36,35,1.0285714285714285,10.442922457142858,0.02857142857142857,8,34,2,34,3,36,35,1.0285714285714285,10.442922457142858,0.02857142857142857,8
/adult-learner/course-detail/NYP-JC5016/workplace-learning-wpl-train-the-trainer-ttt-programme,31,0,31,12,31,32,0.96875,80.95167703125,0,9,31,0,31,12,31,32,0.96875,80.95167703125,0,9
/adult-learner/course-detail/NYP-SI4024_028/create-value-to-drive-fantabulous-outcome-through-brixplay,31,3,31,0,31,31,1,1.790906677419355,0.0967741935483871,8,31,3,31,0,31,31,1,1.790906677419355,0.0967741935483871,8
/adult-learner/course-detail/NYP-SI4025_005/level-up-customer-engagement-through-live-streaming,31,5,30,0,31,31,1,3.8067213870967738,0.06451612903225806,5,31,5,30,0,31,31,1,3.8067213870967738,0.06451612903225806,5
/adult-learner/course-detail/NYP-SI4061_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,31,4,31,0,31,31,1,5.789604709677419,0,1,31,4,31,0,31,31,1,5.789604709677419,0,1
/adult-learner/course-detail/NYP-CB1252/iot-applications-in-supply-chain-management,30,5,30,14,42,34,1.2352941176470589,111.6059005882353,0.029411764705882353,8,30,5,30,14,42,34,1.2352941176470589,111.6059005882353,0.029411764705882353,8
/adult-learner/course-detail/NYP-CE231016/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-basic-metrology-and-interpretation-of-drawing,30,8,29,10,44,33,1.3333333333333333,65.23609324242423,0.12121212121212122,15,30,8,29,10,44,33,1.3333333333333333,65.23609324242423,0.12121212121212122,15
/adult-learner/course-detail/NYP-CI1276/app-development-with-swift,30,13,30,12,55,48,1.1458333333333333,192.10383370833335,0.20833333333333334,30,30,13,30,12,55,48,1.1458333333333333,192.10383370833335,0.20833333333333334,30
/adult-learner/course-detail/NYP-SI4024-033/set-up-your-sustainability-e-commerce-business-classroom-facilitated-asynchronous-e-learning,30,6,30,3,33,30,1.1,16.5586509,0.1,6,30,6,30,3,33,30,1.1,16.5586509,0.1,6
/adult-learner/course-detail/NYP-SI4025_019/live-streaming-boost-your-e-commerce-sales-classroom-facilitated-asynchronous-e-learning,30,1,30,7,37,36,1.0277777777777777,29.63802341666667,0.08333333333333333,9,30,1,30,7,37,36,1.0277777777777777,29.63802341666667,0.08333333333333333,9
/adult-learner/course-detail/NYP-SI4063_001/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,30,16,30,1,31,30,1.0333333333333334,11.345846,0.06666666666666667,10,30,16,30,1,31,30,1.0333333333333334,11.345846,0.06666666666666667,10
/adult-learner/course-detail/NYP-WSCD11_801/diploma-in-food-services,30,9,30,13,42,39,1.0769230769230769,53.396069076923084,0.1794871794871795,23,30,9,30,13,42,39,1.0769230769230769,53.396069076923084,0.1794871794871795,23
/adult-learner/course-detail/NYP-SI4024_021/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,29,4,29,2,29,32,0.90625,43.4546085,0.03125,6,29,4,29,2,29,32,0.90625,43.4546085,0.03125,6
/adult-learner/course-detail/NYP-WSCD11_005/develop-customer-service-excellence,29,7,29,14,30,32,0.9375,54.297269156249996,0.25,19,29,7,29,14,30,32,0.9375,54.297269156249996,0.25,19
/adult-learner/course-detail/NYP-CK2019/emailing-made-easy,28,3,28,11,31,30,1.0333333333333334,73.73845023333334,0.06666666666666667,7,28,3,28,11,31,30,1.0333333333333334,73.73845023333334,0.06666666666666667,7
/adult-learner/course-detail/NYP-WSCP56_001/receive-and-store-products-part-of-sctp,28,3,28,4,31,30,1.0333333333333334,8.359800266666667,0.03333333333333333,8,28,3,28,4,31,30,1.0333333333333334,8.359800266666667,0.03333333333333333,8
/adult-learner/course-detail/NYP-CE1142/digital-world-of-3d-printing,27,11,27,7,28,28,1,96.91807257142857,0.10714285714285714,14,27,11,27,7,28,28,1,96.91807257142857,0.10714285714285714,14
/adult-learner/course-detail/NYP-SI4064_002/how-to-become-a-youtuber-and-get-paid-classroom-facilitated-asynchronous-e-learning,27,10,27,1,28,28,1,9.817498035714285,0.17857142857142858,6,27,10,27,1,28,28,1,9.817498035714285,0.17857142857142858,6
/adult-learner/course-detail/NYP-WSCD10_001/wines-of-the-new-world,27,5,27,5,30,31,0.967741935483871,21.561228387096776,0.03225806451612903,5,27,5,27,5,30,31,0.967741935483871,21.561228387096776,0.03225806451612903,5
/adult-learner/course-detail/NYP-WSCD11_007/maintain-inventories,27,2,27,6,27,27,1,69.73656544444445,0.037037037037037035,6,27,2,27,6,27,27,1,69.73656544444445,0.037037037037037035,6
/adult-learner/course-detail/NYP-WSCY16_801/sctp-pastry-and-baking-specialist-full-time-ta-eligible,27,2,27,4,27,29,0.9310344827586207,50.403478758620686,0.10344827586206896,7,27,2,27,4,27,29,0.9310344827586207,50.403478758620686,0.10344827586206896,7
/adult-learner/course-detail/NYP-CB1247/curating-digital-visual-content-with-product-styling-and-photography,26,2,26,9,29,27,1.0740740740740742,83.72466322222223,0.07407407407407407,14,26,2,26,9,29,27,1.0740740740740742,83.72466322222223,0.07407407407407407,14
/adult-learner/course-detail/NYP-CE1205/programmable-logic-controller-programming,26,2,26,11,28,29,0.9655172413793104,63.79049968965517,0.13793103448275862,5,26,2,26,11,28,29,0.9655172413793104,63.79049968965517,0.13793103448275862,5
/adult-learner/course-detail/NYP-CL1367/audit-management-i-synchronous-and-asynchronous,26,8,26,10,28,28,1,43.91920789285714,0.17857142857142858,10,26,8,26,10,28,28,1,43.91920789285714,0.17857142857142858,10
/adult-learner/course-detail/NYP-SI4053_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,26,4,26,0,27,26,1.0384615384615385,8.726771692307691,0.07692307692307693,4,26,4,26,0,27,26,1.0384615384615385,8.726771692307691,0.07692307692307693,4
/adult-learner/course-detail/NYP-WSCD11_008/develop-marketing-campaigns,26,1,26,7,30,30,1,23.1865027,0.06666666666666667,2,26,1,26,7,30,30,1,23.1865027,0.06666666666666667,2
/adult-learner/course-detail/NYP-CE1362/python-a-first-look,25,1,25,9,28,28,1,65.19908535714286,0.03571428571428571,8,25,1,25,9,28,28,1,65.19908535714286,0.03571428571428571,8
/adult-learner/course-detail/NYP-CB1370/digital-event-management,24,6,24,12,28,26,1.0769230769230769,51.73484134615384,0.11538461538461539,11,24,6,24,12,28,26,1.0769230769230769,51.73484134615384,0.11538461538461539,11
/adult-learner/course-detail/NYP-CK1493/emotional-intelligence-for-workplace-success-synchronous-e-learning,24,4,24,12,30,26,1.1538461538461537,39.57253469230769,0.11538461538461539,11,24,4,24,12,30,26,1.1538461538461537,39.57253469230769,0.11538461538461539,11
/adult-learner/course-detail/NYP-CB231018/the-economics-of-supply-management-in-the-sharing-economy-synchronous-elearning,23,6,23,9,26,25,1.04,56.83909184,0.16,13,23,6,23,9,26,25,1.04,56.83909184,0.16,13
/adult-learner/course-detail/NYP-CE1256/introduction-to-cnc-machining-processes,23,5,23,12,33,30,1.1,70.64611399999998,0.23333333333333334,16,23,5,23,12,33,30,1.1,70.64611399999998,0.23333333333333334,16
/adult-learner/course-detail/NYP-CE231012/data-analytics-tools,23,1,23,12,30,29,1.0344827586206897,63.75087965517241,0.034482758620689655,8,23,1,23,12,30,29,1.0344827586206897,63.75087965517241,0.034482758620689655,8
/adult-learner/course-detail/NYP-CE231013/deep-dive-into-3d-printing,23,9,22,8,32,29,1.103448275862069,94.44738665517241,0.3103448275862069,17,23,9,22,8,32,29,1.103448275862069,94.44738665517241,0.3103448275862069,17
/adult-learner/course-detail/NYP-SI4024-034/set-up-your-sustainability-e-commerce-business-classroom-facilitated-asynchronous-e-learning,23,9,23,0,23,24,0.9583333333333334,41.380398,0.16666666666666666,10,23,9,23,0,23,24,0.9583333333333334,41.380398,0.16666666666666666,10
/adult-learner/course-detail/NYP-SI4024_035/mastering-the-art-of-making-a-powerful-sales-pitch-classroom-facilitated,23,10,23,0,23,24,0.9583333333333334,16.100078874999998,0.16666666666666666,9,23,10,23,0,23,24,0.9583333333333334,16.100078874999998,0.16666666666666666,9
/adult-learner/course-detail/NYP-SI4053_002/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-synchronous-e-learning-practical-training,23,5,23,1,23,23,1,1.873693304347826,0.13043478260869565,4,23,5,23,1,23,23,1,1.873693304347826,0.13043478260869565,4
/adult-learner/course-detail/NYP-WSCP51_002/food-safety-course-level-1-part-of-sctp,23,5,23,1,24,24,1,64.15905004166667,0.08333333333333333,3,23,5,23,1,24,24,1,64.15905004166667,0.08333333333333333,3
/adult-learner/course-detail/NYP-WSCP49_003/fabrication-of-meat-and-poultry-part-of-sctp,22,2,22,9,26,24,1.0833333333333333,15.358835666666666,0,9,22,2,22,9,26,24,1.0833333333333333,15.358835666666666,0,9
/adult-learner/course-detail/NYP-CE1366/engineering-mathematics,21,3,21,6,22,23,0.9565217391304348,79.51913891304348,0.043478260869565216,8,21,3,21,6,22,23,0.9565217391304348,79.51913891304348,0.043478260869565216,8
/adult-learner/course-detail/NYP-CE241001/microsoft-word-for-workplace,21,4,21,10,24,22,1.0909090909090908,94.76273786363636,0.045454545454545456,11,21,4,21,10,24,22,1.0909090909090908,94.76273786363636,0.045454545454545456,11
/adult-learner/course-detail/NYP-SI4024_043/sustainability-everyday-reuse-reduce-and-recycle-plus-learn-mobile-photography-with-ecommerce-tips-classroom-facilitated-asynchronous-e-learning,21,8,21,5,21,22,0.9545454545454546,12.816938363636364,0.045454545454545456,8,21,8,21,5,21,22,0.9545454545454546,12.816938363636364,0.045454545454545456,8
/adult-learner/course-detail/NYP-WSCD11_009/manage-productivity-improvements,21,2,21,5,22,23,0.9565217391304348,19.022315913043478,0.08695652173913043,6,21,2,21,5,22,23,0.9565217391304348,19.022315913043478,0.08695652173913043,6
/adult-learner/course-detail/NYP-CH231001/navigating-ethical-dilemmas-in-social-services,20,0,20,9,29,22,1.3181818181818181,63.51448513636364,0.045454545454545456,5,20,0,20,9,29,22,1.3181818181818181,63.51448513636364,0.045454545454545456,5
/adult-learner/course-detail/NYP-CI1171/cyber-security-awareness,20,2,20,4,30,21,1.4285714285714286,40.63103414285714,0.047619047619047616,8,20,2,20,4,30,21,1.4285714285714286,40.63103414285714,0.047619047619047616,8
/adult-learner/course-detail/NYP-CX2006/empathy-driven-customer-experience,20,7,20,7,34,31,1.096774193548387,176.75413864516128,0.2903225806451613,15,20,7,20,7,34,31,1.096774193548387,176.75413864516128,0.2903225806451613,15
/adult-learner/course-detail/NYP-SI4024_027/insights-to-social-and-influencer-marketing,20,6,20,0,21,20,1.05,3.6769034499999997,0.2,6,20,6,20,0,21,20,1.05,3.6769034499999997,0.2,6
/adult-learner/course-detail/NYP-SI4047_002/boost-your-business-with-social-commerce-part-2,20,1,20,0,20,20,1,1.94255055,0.05,1,20,1,20,0,20,20,1,1.94255055,0.05,1
/adult-learner/course-detail/NYP-SI4064_001/drive-conversions-and-optimise-returns-with-social-and-influencer-marketing,19,7,19,1,21,20,1.05,6.3990194,0.3,8,19,7,19,1,21,20,1.05,6.3990194,0.3,8
/adult-learner/course-detail/NYP-WSCD11_001/apply-principles-of-food-and-beverages-concepts-and-setup,19,6,19,3,22,19,1.1578947368421053,125.39903726315788,0.15789473684210525,9,19,6,19,3,22,19,1.1578947368421053,125.39903726315788,0.15789473684210525,9
/adult-learner/course-detail/NYP-CB1340/introduction-to-legal-issues,18,0,18,7,18,20,0.9,19.280897500000002,0.05,2,18,0,18,7,18,20,0.9,19.280897500000002,0.05,2
/adult-learner/course-detail/NYP-CE1504/anatomical-modelling-and-engineering-in-medical-3d-printing,18,3,18,8,29,28,1.0357142857142858,64.95698803571429,0.25,12,18,3,18,8,29,28,1.0357142857142858,64.95698803571429,0.25,12
/adult-learner/course-detail/NYP-EG103W/apply-mathematical-concepts-in-engineering-solutions,18,0,18,8,25,23,1.0869565217391304,92.90901030434782,0.17391304347826086,8,18,0,18,8,25,23,1.0869565217391304,92.90901030434782,0.17391304347826086,8
